pid,instance_of_qid
4985,114526514
4985,114539707
4985,114548070
4985,114553130
4985,114553210
4985,114553242
4985,114553348
4985,114554499
4985,114555090
4985,114559275
4985,114559514
4985,114559582
4985,114561081
4985,114561545
4985,114562146
4985,114562363
4985,114572905
4985,114583864
4985,114592986
4985,114597991
4985,114610155
4985,114615784
4985,114616101
4985,114616234
4985,114616484
4985,114616789
4985,114617264
4985,114630759
4985,114631376
4985,114634292
4985,114634763
4985,114634805
4985,114645134
4985,114648657
4985,114648753
4985,114649215
4985,114650550
4985,114652563
4985,114653257
4985,114659349
4985,114669804
4985,114682963
4985,114684649
4985,114688534
4985,114703241
4985,114704684
4985,114704689
4985,114709501
4985,114710086
4985,114710650
4985,114710774
4985,114716986
4985,114718747
4985,114727433
4985,114727636
4985,114732029
4985,114734495
4985,114742342
4985,114744506
4985,114750709
4985,114755914
4985,114756109
4985,114762674
4985,114769940
4985,114771161
4985,114771290
4985,114771973
4985,114772522
4985,114775482
4985,114775558
4985,114777153
4985,114779519
4985,114780688
4985,114782108
4985,114782712
4985,114785236
4985,114785330
4985,114790391
4985,114794403
4985,114794942
4985,114795131
4985,114796493
4985,114796719
4985,114797524
4985,114805356
4985,114810767
4985,114814353
4985,114818456
4985,114825762
4985,114825846
4985,114826005
4985,114827976
4985,114828290
4985,114830135
4985,114830599
4985,114832770
4985,114832831
4985,114836270
4985,114836653
4985,114836866
4985,114837185
4985,114837735
4985,114838779
4985,114839225
4985,114839246
4985,114839435
4985,114839461
4985,114839602
4985,114839719
4985,114839844
4985,114840257
4985,114840442
4985,114841601
4985,114841804
4985,114847879
4985,114848111
4985,114848957
4985,114853062
4985,114855842
4985,114856587
4985,114859394
4985,114860135
4985,114860821
4985,114861039
4985,114861047
4985,114861098
4985,114863255
4985,114863889
4985,114864716
4985,114865425
4985,114867422
4985,114867744
4985,114869997
4985,114870940
4985,114872533
4985,114875365
4985,114877624
4985,114885525
4985,114887391
4985,114887891
4985,114888028
4985,114888073
4985,114888454
4985,114888793
4985,114888838
4985,114889073
4985,114890854
4985,114891893
4985,114896956
4985,114896969
4985,114897025
4985,114897607
4985,114897636
4985,114897710
4985,114897837
4985,114897968
4985,114898016
4985,114898163
4985,114898171
4985,114898290
4985,114898296
4985,114898350
4985,114898558
4985,114898562
4985,114898566
4985,114898574
4985,114899233
4985,114900263
4985,114906304
4985,114918055
4985,114929172
4985,114929905
4985,114935304
4985,114939931
4985,114939956
4985,114939965
4985,114939974
4985,114940010
4985,114940047
4985,114941355
4985,114946311
4985,114946368
4985,114946409
4985,114946505
4985,114946530
4985,114946651
4985,114949048
4985,114949073
4985,114949082
4985,114955041
4985,114955153
4985,114955954
4985,114961728
4985,114961898
4985,114964200
4985,114965083
4985,114965826
4985,114965889
4985,114965911
4985,114965929
4985,114965970
4985,114965993
4985,114966070
4985,114966080
4985,114969386
4985,114970230
4985,114971769
4985,114972528
4985,114972650
4985,114972679
4985,114972734
4985,114975157
4985,114976100
4985,114976531
4985,114977294
4985,114977964
4985,114981452
4985,114981891
4985,114983943
4985,114985190
4985,114986229
4985,114987037
4985,114987522
4985,114992148
4985,114997279
4985,115000260
4985,115000286
4985,115000320
4985,115000880
4985,115001009
4985,115001018
4985,115008961
4985,115016957
4985,115016960
4985,115017143
4985,115017649
4985,115017745
4985,115017818
4985,115017847
4985,115017863
4985,115017876
4985,115018792
4985,115018816
4985,115031522
4985,115031553
4985,115031574
4985,115031597
4985,115031630
4985,115031664
4985,115032740
4985,115037361
4985,115037495
4985,115040846
4985,115041747
4985,115042469
4985,115049044
4985,115051423
4985,115051662
4985,115054111
4985,115055326
4985,115055474
4985,115057158
4985,115057355
4985,115058187
4985,115058214
4985,115058242
4985,115058256
4985,115058262
4985,115058268
4985,115068466
4985,115068839
4985,115070807
4985,115070835
4985,115074900
4985,115074938
4985,115075012
4985,115075292
4985,115075311
4985,115075342
4985,115080571
4985,115085773
4985,115088221
4985,115088235
4985,115088253
4985,115088263
4985,115088270
4985,115088275
4985,115088278
4985,115088300
4985,115088309
4985,115088315
4985,115088323
4985,115088329
4985,115088334
4985,115088403
4985,115088408
4985,115088422
4985,115089745
4985,115090052
4985,115096159
4985,115101904
4985,115102425
4985,115103340
4985,115112461
4985,115115371
4985,115117784
4985,115118058
4985,115120486
4985,115120721
4985,115120972
4985,115121131
4985,115121355
4985,115121391
4985,115123872
4985,115124247
4985,115124403
4985,115124544
4985,115124840
4985,115135185
4985,115135696
4985,115135912
4985,115139442
4985,115139779
4985,115139980
4985,115140070
4985,115144005
4985,115144034
4985,115145840
4985,115148158
4985,115148541
4985,115148625
4985,115151637
4985,115152525
4985,115154345
4985,115154402
4985,115154783
4985,115154794
4985,115160289
4985,115160292
4985,115160298
4985,115160305
4985,115160645
4985,115160913
4985,115160916
4985,115161745
4985,115164466
4985,115164475
4985,115166753
4985,115166773
4985,115167713
4985,115168134
4985,115168699
4985,115169339
4985,115169849
4985,115171804
4985,115175692
4985,115175925
4985,115180366
4985,115185422
4985,115191059
4985,115191136
4985,115194155
4985,115195950
4985,115203860
4985,115204726
4985,115204865
4985,115205208
4985,115208277
4985,115209702
4985,115209753
4985,115211614
4985,115215298
4985,115216441
4985,115221744
4985,115221834
4985,115223640
4985,115223703
4985,115230003
4985,115234422
4985,115240306
4985,115240484
4985,115241511
4985,115241518
4985,115241525
4985,115241907
4985,115242520
4985,115243758
4985,115243772
4985,115244170
4985,115244211
4985,115244820
4985,115244863
4985,115245048
4985,115245148
4985,115246447
4985,115248138
4985,115249732
4985,115249934
4985,115249949
4985,115249968
4985,115252541
4985,115252544
4985,115253654
4985,115255519
4985,115256143
4985,115256442
4985,115264323
4985,115264435
4985,115264643
4985,115264655
4985,115272388
4985,115273250
4985,115273269
4985,115273300
4985,115273416
4985,115277906
4985,115282957
4985,115283283
4985,115283447
4985,115288389
4985,115300823
4985,115300914
4985,115301324
4985,115301929
4985,115302283
4985,115304054
4985,115304594
4985,115307311
4985,115308791
4985,115309144
4985,115322775
4985,115324678
4985,115324747
4985,115325517
4985,115326360
4985,115326462
4985,115326498
4985,115328337
4985,115328490
4985,115328842
4985,115328854
4985,115328919
4985,115328930
4985,115328960
4985,115329466
4985,115329481
4985,115331811
4985,115341969
4985,115345222
4985,115345394
4985,115349224
4985,115350927
4985,115351155
4985,115355687
4985,115355764
4985,115357286
4985,115361188
4985,115361618
4985,115361640
4985,115361682
4985,115365853
4985,115366108
4985,115368202
4985,115371043
4985,115375135
4985,115376577
4985,115377827
4985,115378684
4985,115379459
4985,115379837
4985,115382834
4985,115391971
4985,115407406
4985,115410302
4985,115426892
4985,115427269
4985,115427560
4985,115435061
4985,115441426
4985,115441431
4985,115446080
4985,115456022
4985,115456048
4985,115456069
4985,115456106
4985,115456117
4985,115456126
4985,115456338
4985,115456878
4985,115458966
4985,115459126
4985,115460164
4985,115471225
4985,115473050
4985,115473604
4985,115474328
4985,115481069
4985,115483997
4985,115484016
4985,115484025
4985,115484591
4985,115484855
4985,115487618
4985,115487625
4985,115490410
4985,115490468
4985,115491519
4985,115498352
4985,115502517
4985,115525970
4985,115526051
4985,115526107
4985,115526196
4985,115526254
4985,115526284
4985,115526522
4985,115526599
4985,115534496
4985,115536283
4985,115536670
4985,115536893
4985,115536968
4985,115536992
4985,115538061
4985,115538287
4985,115539040
4985,115547826
4985,115548470
4985,115549360
4985,115549369
4985,115555763
4985,115555925
4985,115557431
4985,115558587
4985,115558749
4985,115558860
4985,115558917
4985,115559024
4985,115561019
4985,115561151
4985,115562501
4985,115563426
4985,115566624
4985,115568314
4985,115568906
4985,115575798
4985,115586024
4985,115593438
4985,115593443
4985,115593450
4985,115593460
4985,115599227
4985,115599601
4985,115604311
4985,115608411
4985,115609250
4985,115612889
4985,115615770
4985,115616615
4985,115616631
4985,115617455
4985,115619995
4985,115621941
4985,115622514
4985,115625266
4985,115629711
4985,115629713
4985,115633317
4985,115633807
4985,115634008
4985,115643941
4985,115645629
4985,115645830
4985,115647728
4985,115647729
4985,115647730
4985,115647731
4985,115647732
4985,115647733
4985,115647734
4985,115647736
4985,115647737
4985,115647739
4985,115647740
4985,115647741
4985,115647743
4985,115647744
4985,115647787
4985,115652076
4985,115652238
4985,115652308
4985,115658693
4985,115660920
4985,115661057
4985,115662060
4985,115662966
4985,115663309
4985,115663597
4985,115667414
4985,115670532
4985,115672082
4985,115673542
4985,115674943
4985,115675104
4985,115676116
4985,115679468
4985,115682993
4985,115684369
4985,115686231
4985,115688984
4985,115689759
4985,115689998
4985,115690473
4985,115693088
4985,115693146
4985,115698059
4985,115698075
4985,115698081
4985,115702298
4985,115706145
4985,115706363
4985,115707817
4985,115723039
4985,115728459
4985,115731515
4985,115731516
4985,115731517
4985,115731518
4985,115731520
4985,115734900
4985,115738339
4985,115739056
4985,115739426
4985,115741106
4985,115748499
4985,115753602
4985,115756341
4985,115756380
4985,115756496
4985,115757492
4985,115760244
4985,115760295
4985,115760953
4985,115761119
4985,115762014
4985,115763518
4985,115763519
4985,115763520
4985,115763521
4985,115763522
4985,115763523
4985,115763524
4985,115763525
4985,115763526
4985,115763527
4985,115763528
4985,115763529
4985,115763530
4985,115763531
4985,115763532
4985,115763533
4985,115763534
4985,115763535
4985,115763536
4985,115763537
4985,115763538
4985,115763539
4985,115763540
4985,115763541
4985,115763542
4985,115763543
4985,115763551
4985,115763552
4985,115763553
4985,115763554
4985,115763555
4985,115763556
4985,115763557
4985,115763558
4985,115763559
4985,115763657
4985,115764736
4985,115766964
4985,115767775
4985,115768615
4985,115768696
4985,115768714
4985,115768725
4985,115768737
4985,115768748
4985,115768759
4985,115769587
4985,115773530
4985,115775557
4985,115777618
4985,115788458
4985,115788468
4985,115788473
4985,115788481
4985,115788504
4985,115789306
4985,115790720
4985,115791109
4985,115791821
4985,115797044
4985,115797566
4985,115801510
4985,115801725
4985,115804847
4985,115807006
4985,115815912
4985,115821443
4985,115825348
4985,115829018
4985,115839789
4985,115856840
4985,115857060
4985,115857134
4985,115857202
4985,115858266
4985,115858594
4985,115858675
4985,115858797
4985,115859263
4985,115859270
4985,115859558
4985,115859582
4985,115860085
4985,115860823
4985,115861086
4985,115861271
4985,115861446
4985,115861574
4985,115861633
4985,115862466
4985,115862544
4985,115862578
4985,115862585
4985,115862590
4985,115862601
4985,115862604
4985,115862607
4985,115862615
4985,115864951
4985,115864977
4985,115865269
4985,115867377
4985,115868734
4985,115869827
4985,115870484
4985,115870499
4985,115870510
4985,115871174
4985,115871265
4985,115896329
4985,115898316
4985,115898906
4985,115899703
4985,115901905
4985,115902280
4985,115903339
4985,115903368
4985,115912542
4985,115916908
4985,115920531
4985,115920582
4985,115921434
4985,115921714
4985,115922997
4985,115923389
4985,115923717
4985,115924010
4985,115936937
4985,115937312
4985,115937319
4985,115940514
4985,115941006
4985,115943090
4985,115943719
4985,115943806
4985,115943990
4985,115945848
4985,115952782
4985,115954959
4985,115955463
4985,115955883
4985,115956602
4985,115958862
4985,115959219
4985,115959245
4985,115959422
4985,115959423
4985,115959693
4985,115960152
4985,115962844
4985,115965464
4985,115965477
4985,115965720
4985,115965748
4985,115966552
4985,115966633
4985,115966886
4985,115967867
4985,115968277
4985,115971994
4985,115972823
4985,115973918
4985,115976972
4985,115977954
4985,115981191
4985,115982785
4985,115982837
4985,115982842
4985,115982992
4985,115983164
4985,115983246
4985,115983953
4985,115984489
4985,115987406
4985,115987418
4985,115987482
4985,115987539
4985,115987543
4985,115987629
4985,115987794
4985,115988085
4985,115994220
4985,115994393
4985,115994550
4985,116000178
4985,116004036
4985,116004037
4985,116004043
4985,116006475
4985,116007761
4985,116007948
4985,116008221
4985,116009569
4985,116009664
4985,116009773
4985,116009890
4985,116013665
4985,116015156
4985,116025345
4985,116025472
4985,116025594
4985,116027287
4985,116028785
4985,116035882
4985,116036200
4985,116036728
4985,116036777
4985,116039617
4985,116042079
4985,116046156
4985,116047513
4985,116051562
4985,116052725
4985,116054306
4985,116054367
4985,116055395
4985,116056897
4985,116057370
4985,116057450
4985,116066228
4985,116081600
4985,116085838
4985,116097895
4985,116109536
4985,116113995
4985,116125426
4985,116137289
4985,116142126
4985,116143301
4985,116143324
4985,116144936
4985,116144938
4985,116146204
4985,116146212
4985,116146226
4985,116146227
4985,116147971
4985,116148192
4985,116148974
4985,116150967
4985,116151112
4985,116151567
4985,116151956
4985,116152616
4985,116152640
4985,116154595
4985,116155038
4985,116163288
4985,116167252
4985,116167940
4985,116168059
4985,116170554
4985,116170605
4985,116171418
4985,116173926
4985,116174424
4985,116175001
4985,116175792
4985,116175863
4985,116176464
4985,116180396
4985,116180481
4985,116181640
4985,116185652
4985,116186516
4985,116189089
4985,116192758
4985,116193105
4985,116193401
4985,116193823
4985,116196237
4985,116196470
4985,116196862
4985,116197510
4985,116198143
4985,116198659
4985,116200339
4985,116203036
4985,116203577
4985,116203661
4985,116206887
4985,116214362
4985,116215197
4985,116215373
4985,116215378
4985,116223772
4985,116223887
4985,116225122
4985,116225131
4985,116225154
4985,116225248
4985,116226652
4985,116229793
4985,116233373
4985,116234608
4985,116234630
4985,116235707
4985,116235768
4985,116236668
4985,116238210
4985,116241612
4985,116251104
4985,116254991
4985,116255092
4985,116255676
4985,116255821
4985,116255826
4985,116255831
4985,116256154
4985,116256343
4985,116257546
4985,116259577
4985,116262824
4985,116264144
4985,116267711
4985,116269413
4985,116269516
4985,116272004
4985,116273899
4985,116277977
4985,116280368
4985,116280499
4985,116281481
4985,116281545
4985,116282527
4985,116282710
4985,116288273
4985,116288461
4985,116288481
4985,116288604
4985,116288702
4985,116288718
4985,116288728
4985,116288864
4985,116288879
4985,116288917
4985,116288932
4985,116291253
4985,116291578
4985,116291627
4985,116291701
4985,116294259
4985,116296666
4985,116298891
4985,116308288
4985,116309351
4985,116309379
4985,116310225
4985,116310240
4985,116310256
4985,116321758
4985,116322166
4985,116326413
4985,116366207
4985,116372166
4985,116374576
4985,116374583
4985,116384899
4985,116390192
4985,116393604
4985,116415242
4985,116424871
4985,116431233
4985,116431493
4985,116443950
4985,116444040
4985,116445694
4985,116446863
4985,116447959
4985,116449284
4985,116450728
4985,116453658
4985,116453675
4985,116453729
4985,116453919
4985,116457369
4985,116457956
4985,116462078
4985,116462927
4985,116464191
4985,116467425
4985,116467493
4985,116477010
4985,116480061
4985,116481678
4985,116481682
4985,116485496
4985,116486369
4985,116499242
4985,116500185
4985,116501652
4985,116512370
4985,116514766
4985,116515910
4985,116516704
4985,116516959
4985,116528021
4985,116528131
4985,116543473
4985,116546701
4985,116546996
4985,116547333
4985,116547344
4985,116550296
4985,116569583
4985,116581905
4985,116581915
4985,116582288
4985,116585427
4985,116586653
4985,116586777
4985,116586857
4985,116586998
4985,116588868
4985,116589132
4985,116589188
4985,116589378
4985,116589837
4985,116589858
4985,116590321
4985,116590539
4985,116600655
4985,116603249
4985,116603635
4985,116603652
4985,116609048
4985,116609083
4985,116615474
4985,116620185
4985,116621413
4985,116621414
4985,116621859
4985,116651321
4985,116657100
4985,116657525
4985,116657551
4985,116659799
4985,116661440
4985,116676146
4985,116676147
4985,116678939
4985,116680125
4985,116680148
4985,116685618
4985,116687013
4985,116687042
4985,116687351
4985,116693136
4985,116694505
4985,116694895
4985,116698220
4985,116698483
4985,116698501
4985,116698507
4985,116698509
4985,116699195
4985,116699313
4985,116699470
4985,116700127
4985,116700253
4985,116717294
4985,116717451
4985,116719147
4985,116726316
4985,116726820
4985,116728869
4985,116731500
4985,116732365
4985,116732844
4985,116740968
4985,116741012
4985,116743877
4985,116745837
4985,116745877
4985,116745922
4985,116745931
4985,116745942
4985,116745954
4985,116745961
4985,116745969
4985,116746009
4985,116746100
4985,116746109
4985,116746116
4985,116746120
4985,116746128
4985,116746140
4985,116746191
4985,116746280
4985,116746468
4985,116746601
4985,116746731
4985,116746921
4985,116747039
4985,116747202
4985,116747323
4985,116748343
4985,116748355
4985,116748368
4985,116748414
4985,116748622
4985,116748640
4985,116748708
4985,116748730
4985,116748732
4985,116748780
4985,116752549
4985,116752897
4985,116753089
4985,116753281
4985,116754216
4985,116761833
4985,116762192
4985,116762260
4985,116762530
4985,116763062
4985,116763437
4985,116763588
4985,116763799
4985,116763871
4985,116764026
4985,116764054
4985,116764293
4985,116766836
4985,116767698
4985,116771121
4985,116771911
4985,116772025
4985,116773416
4985,116775317
4985,116776017
4985,116776019
4985,116776068
4985,116776070
4985,116777042
4985,116777046
4985,116777055
4985,116777088
4985,116777111
4985,116777351
4985,116777390
4985,116777429
4985,116777445
4985,116777460
4985,116777498
4985,116777531
4985,116777536
4985,116777553
4985,116777558
4985,116777574
4985,116777598
4985,116777603
4985,116777619
4985,116777637
4985,116777644
4985,116777672
4985,116780763
4985,116782511
4985,116783437
4985,116783499
4985,116783500
4985,116786232
4985,116788162
4985,116789180
4985,116789753
4985,116790332
4985,116795925
4985,116797836
4985,116798230
4985,116798750
4985,116807366
4985,116809817
4985,116811918
4985,116812940
4985,116813701
4985,116816581
4985,116820152
4985,116829553
4985,116832838
4985,116834119
4985,116838026
4985,116838049
4985,116838876
4985,116842711
4985,116843339
4985,116847231
4985,116848174
4985,116852446
4985,116854526
4985,116855171
4985,116857650
4985,116859228
4985,116859288
4985,116859537
4985,116861047
4985,116861381
4985,116867856
4985,116868732
4985,116879123
4985,116880083
4985,116882398
4985,116884548
4985,116884555
4985,116885137
4985,116885401
4985,116885608
4985,116893808
4985,116895704
4985,116908386
4985,116908865
4985,116912455
4985,116914271
4985,116914293
4985,116914618
4985,116914751
4985,116916016
4985,116916811
4985,116919554
4985,116920433
4985,116920475
4985,116920756
4985,116920762
4985,116925255
4985,116925460
4985,116925723
4985,116939673
4985,116949534
4985,116953048
4985,116957976
4985,116960038
4985,116960913
4985,116961028
4985,116963802
4985,116963815
4985,116965170
4985,116968218
4985,116969557
4985,116971501
4985,116972100
4985,116972145
4985,116972152
4985,116972166
4985,116972167
4985,116972169
4985,116972171
4985,116972210
4985,116973139
4985,116973815
4985,116975193
4985,116975368
4985,116977116
4985,116978195
4985,116978874
4985,116978902
4985,116978967
4985,116979249
4985,116979266
4985,116979282
4985,116979309
4985,116979984
4985,116982077
4985,116982142
4985,116984607
4985,116984641
4985,116984649
4985,116984653
4985,116984826
4985,116988218
4985,116994449
4985,116995131
4985,117000106
4985,117008332
4985,117012262
4985,117023275
4985,117023417
4985,117025169
4985,117025180
4985,117025396
4985,117025897
4985,117026500
4985,117026640
4985,117026703
4985,117028578
4985,117034761
4985,117038121
4985,117038946
4985,117046065
4985,117048858
4985,117052196
4985,117054052
4985,117061651
4985,117062101
4985,117063147
4985,117064649
4985,117068163
4985,117069722
4985,117072343
4985,117080042
4985,117080969
4985,117083853
4985,117084679
4985,117084683
4985,117085242
4985,117085284
4985,117086038
4985,117086260
4985,117089018
4985,117090238
4985,117100630
4985,117100748
4985,117101053
4985,117101947
4985,117103628
4985,117103635
4985,117103654
4985,117103719
4985,117103754
4985,117112914
4985,117122463
4985,117131483
4985,117134067
4985,117151090
4985,117152010
4985,117155804
4985,117156175
4985,117156990
4985,117157125
4985,117157204
4985,117157313
4985,117182577
4985,117185302
4985,117187519
4985,117187723
4985,117187958
4985,117188868
4985,117188988
4985,117189915
4985,117192889
4985,117193730
4985,117193983
4985,117195361
4985,117195456
4985,117196736
4985,117197499
4985,117197654
4985,117204317
4985,117207660
4985,117208441
4985,117209127
4985,117209621
4985,117210159
4985,117210350
4985,117212590
4985,117214267
4985,117219727
6398,11424
6398,24862
6398,24865
6398,24869
6398,84041
6398,93204
6398,130232
6398,142554
6398,157394
6398,157443
6398,169672
6398,172067
6398,172980
6398,185529
6398,188473
6398,193977
6398,200092
6398,202866
6398,212781
6398,216749
6398,219557
6398,220898
6398,222639
6398,223770
6398,226730
6398,229390
6398,240862
6398,245056
6398,248583
6398,268854
6398,275934
6398,319221
6398,332564
6398,332936
6398,336144
6398,369747
6398,370630
6398,423504
6398,430525
6398,455315
6398,455620
6398,457832
6398,459290
6398,459435
6398,471839
6398,472637
6398,491158
6398,492951
6398,496523
6398,505119
6398,506240
6398,517386
6398,535518
6398,542475
6398,547760
6398,548206
6398,576131
6398,580013
6398,583768
6398,586250
6398,596138
6398,599558
6398,622310
6398,622548
6398,624771
6398,628165
6398,643684
6398,645928
6398,652256
6398,653916
6398,663106
6398,668312
6398,677466
6398,731194
6398,735478
6398,790192
6398,798555
6398,819652
6398,842256
6398,845159
6398,846544
6398,846685
6398,848512
6398,849666
6398,853630
6398,854995
6398,860626
6398,882006
6398,883179
6398,895583
6398,909586
6398,914242
6398,917641
6398,931552
6398,959790
6398,964061
6398,972687
6398,987831
6398,1030329
6398,1033891
6398,1039968
6398,1046788
6398,1047299
6398,1054574
6398,1060398
6398,1065444
6398,1067324
6398,1092361
6398,1092621
6398,1108032
6398,1114505
6398,1115187
6398,1117103
6398,1135802
6398,1146335
6398,1147986
6398,1172910
6398,1194365
6398,1200678
6398,1234018
6398,1251417
6398,1257444
6398,1261214
6398,1268687
6398,1271310
6398,1278107
6398,1320115
6398,1323308
6398,1324620
6398,1339864
6398,1341051
6398,1342372
6398,1352102
6398,1361932
6398,1371394
6398,1377546
6398,1390819
6398,1397462
6398,1412580
6398,1433443
6398,1464369
6398,1468908
6398,1474387
6398,1480924
6398,1502766
6398,1504407
6398,1535153
6398,1550219
6398,1615638
6398,1662452
6398,1696148
6398,1723850
6398,1740789
6398,1747837
6398,1760864
6398,1776156
6398,1788980
6398,1800833
6398,1813543
6398,1869909
6398,1899749
6398,1919632
6398,1933746
6398,1935609
6398,1941707
6398,1957385
6398,1994410
6398,2006167
6398,2023874
6398,2084909
6398,2096046
6398,2096633
6398,2101714
6398,2125170
6398,2137852
6398,2143665
6398,2145099
6398,2156835
6398,2165644
6398,2190265
6398,2254193
6398,2273331
6398,2281511
6398,2292320
6398,2297927
6398,2301591
6398,2331945
6398,2445146
6398,2484376
6398,2518205
6398,2523020
6398,2584671
6398,2600159
6398,2642760
6398,2670855
6398,2678111
6398,2757149
6398,2843083
6398,2903140
6398,2916932
6398,2967308
6398,2973154
6398,2973181
6398,2973217
6398,2991560
6398,2991565
6398,2997932
6398,3028680
6398,3059309
6398,3066315
6398,3072024
6398,3072031
6398,3072039
6398,3072042
6398,3072043
6398,3072049
6398,3076696
6398,3249257
6398,3294961
6398,3327002
6398,3335536
6398,3338945
6398,3352071
6398,3355734
6398,3377903
6398,3396019
6398,3442060
6398,3454252
6398,3461143
6398,3482453
6398,3490039
6398,3566966
6398,3585697
6398,3634883
6398,3640833
6398,3648909
6398,3660915
6398,3677141
6398,3677202
6398,3677203
6398,3677205
6398,3684597
6398,3745400
6398,3745429
6398,3745430
6398,3778115
6398,3786423
6398,3799185
6398,3963888
6398,4044177
6398,4047254
6398,4075563
6398,4179869
6398,4220915
6398,4373044
6398,4453959
6398,4484381
6398,4674071
6398,4677832
6398,4765076
6398,4797626
6398,4836991
6398,4839755
6398,4840473
6398,4870196
6398,4875794
6398,4925568
6398,4950139
6398,4984974
6398,5005883
6398,5032666
6398,5070847
6398,5104880
6398,5114239
6398,5145881
6398,5151497
6398,5156753
6398,5258881
6398,5338721
6398,5400070
6398,5413472
6398,5442753
6398,5449041
6398,5500893
6398,5551875
6398,5578091
6398,5620056
6398,5768328
6398,5769572
6398,5769580
6398,5769583
6398,5769586
6398,5769589
6398,5769592
6398,5769663
6398,5778924
6398,5855976
6398,5872891
6398,5897543
6398,5905132
6398,5905136
6398,5905225
6398,5905668
6398,6133352
6398,6431798
6398,6432005
6398,6457531
6398,6722594
6398,6729489
6398,6804274
6398,6926334
6398,6942568
6398,7097859
6398,7116678
6398,7130449
6398,7249835
6398,7256286
6398,7257728
6398,7299951
6398,7301269
6398,7444356
6398,7466102
6398,7542092
6398,7551110
6398,7551149
6398,7551315
6398,7645884
6398,7751682
6398,7832972
6398,7841716
6398,7858343
6398,7905668
6398,8030668
6398,8049065
6398,8066387
6398,8192124
6398,9259710
6398,9259727
6398,10280356
6398,10282327
6398,10475300
6398,10590726
6398,10631817
6398,10654943
6398,10674355
6398,10805364
6398,11116488
6398,11298147
6398,11349807
6398,11356864
6398,11448155
6398,11452875
6398,11570976
6398,11859599
6398,11863136
6398,11894225
6398,11900986
6398,11997526
6398,12049743
6398,12076696
6398,12410174
6398,12594828
6398,12912091
6398,13377551
6398,14875859
6398,15055012
6398,15804095
6398,15859327
6398,15898171
6398,16034224
6398,16154337
6398,16247268
6398,16249176
6398,16254232
6398,16538713
6398,16721823
6398,16824564
6398,16909344
6398,16927904
6398,16984663
6398,17013749
6398,17093751
6398,17112331
6398,17123180
6398,17175676
6398,17517379
6398,18011171
6398,18011172
6398,18089587
6398,18089617
6398,18156020
6398,18331260
6398,18355406
6398,18398246
6398,18430382
6398,18648407
6398,18655723
6398,19367312
6398,19952560
6398,20089094
6398,20089346
6398,20135338
6398,20183934
6398,20202970
6398,20442589
6398,20443008
6398,20647642
6398,20649407
6398,20650540
6398,20656232
6398,20656352
6398,20667187
6398,20732395
6398,20871935
6398,20965835
6398,21001900
6398,21028464
6398,21997246
6398,22908155
6398,22981906
6398,23044991
6398,24887738
6398,24905792
6398,24960157
6398,25110269
6398,25212003
6398,25230421
6398,25393456
6398,25533274
6398,26196748
6398,26225677
6398,26225765
6398,26268098
6398,27959357
6398,28026639
6398,28735856
6398,28968258
6398,28968511
6398,29017630
6398,29168811
6398,29226975
6398,30897819
6398,30900100
6398,31086090
6398,31836066
6398,31884194
6398,31897275
6398,31898054
6398,33111614
6398,33130924
6398,33373157
6398,38608778
6398,43096126
6398,43911809
6398,47009776
6398,47486001
6398,48781895
6398,48816645
6398,52162262
6398,52207310
6398,52207399
6398,54344007
6398,55164242
6398,55622687
6398,55960075
6398,56240556
6398,56304998
6398,59688552
6398,60753838
6398,60791959
6398,60848413
6398,60965006
6398,61283808
6398,62015757
6398,63208582
6398,63214877
6398,63302132
6398,63860397
6398,64100970
6398,64705787
6398,64777087
6398,65194659
6398,66425231
6398,66503284
6398,66914288
6398,66948581
6398,67414381
6398,68974025
6398,69084760
6398,73403617
6398,73504838
6398,77906388
6398,78331840
6398,78461348
6398,78528852
6398,78633168
6398,78633775
6398,79637782
6398,79638554
6398,79639691
6398,79640397
6398,81635374
6398,81718895
6398,81719416
6398,81746082
6398,83424438
6398,84322930
6398,84322932
6398,85632254
6398,87000729
6398,88400940
6398,89928742
6398,91106056
6398,93376240
6398,95440291
6398,95952108
6398,96405489
6398,97016664
6398,97191621
6398,97556069
6398,98406740
6398,98701476
6398,98802676
6398,98807719
6398,99526021
6398,99526024
6398,99526025
6398,101071244
6398,101973724
6398,102133820
6398,102141681
6398,102222054
6398,102260466
6398,102429885
6398,102706436
6398,103109864
6398,103888910
6398,103925569
6398,104097073
6398,104176285
6398,104536771
6398,104536870
6398,104536896
6398,104536994
6398,104537013
6398,104559206
6398,104623069
6398,104765957
6398,104775758
6398,104840802
6398,104851179
6398,104880835
6398,104902646
6398,105101851
6398,105320349
6398,105606055
6398,105756287
6398,105813043
6398,105967840
6398,106117184
6398,106728041
6398,106772852
6398,106841600
6398,107210977
6398,107210978
6398,107418888
6398,107458055
6398,108084492
6398,108202384
6398,108202392
6398,108202399
6398,108212954
6398,108258724
6398,108387267
6398,108466999
6398,108921056
6398,109108478
6398,109122021
6398,109323491
6398,109358431
6398,109622609
6398,109626272
6398,109628205
6398,109628222
6398,109629396
6398,109653382
6398,109653402
6398,109653422
6398,109653432
6398,109653474
6398,109733294
6398,109733304
6398,109733318
6398,109733333
6398,109733358
6398,109733630
6398,109733685
6398,109733760
6398,109911570
6398,110269801
6398,110269805
6398,110397019
6398,110593123
6398,110854783
6398,110876331
6398,110940888
6398,111147075
6398,111241092
6398,111278985
6398,111279477
6398,111280422
6398,111306560
